Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","275","Palestine","2002","2002","23014","Food price inflation","7011","November","6121","Value","%","2.201517","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2002","2002","23014","Food price inflation","7012","December","6121","Value","%","2.805267","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2003","2003","23014","Food price inflation","7001","January","6121","Value","%","1.348423","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2003","2003","23014","Food price inflation","7002","February","6121","Value","%","1.623011","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2003","2003","23014","Food price inflation","7003","March","6121","Value","%","6.618681","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2003","2003","23014","Food price inflation","7004","April","6121","Value","%","7.482717","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2003","2003","23014","Food price inflation","7005","May","6121","Value","%","9.381486","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2003","2003","23014","Food price inflation","7006","June","6121","Value","%","7.07377","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2003","2003","23014","Food price inflation","7007","July","6121","Value","%","3.636218","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2003","2003","23014","Food price inflation","7008","August","6121","Value","%","2.439221","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2003","2003","23014","Food price inflation","7009","September","6121","Value","%","2.703131","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2003","2003","23014","Food price inflation","7010","October","6121","Value","%","3.252033","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2003","2003","23014","Food price inflation","7011","November","6121","Value","%","5.599032","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2003","2003","23014","Food price inflation","7012","December","6121","Value","%","4.797136","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2004","2004","23014","Food price inflation","7001","January","6121","Value","%","6.137642","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2004","2004","23014","Food price inflation","7002","February","6121","Value","%","6.143264","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2004","2004","23014","Food price inflation","7003","March","6121","Value","%","2.917669","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2004","2004","23014","Food price inflation","7004","April","6121","Value","%","1.732879","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2004","2004","23014","Food price inflation","7005","May","6121","Value","%","0.091082","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2004","2004","23014","Food price inflation","7006","June","6121","Value","%","-0.313864","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2004","2004","23014","Food price inflation","7007","July","6121","Value","%","1.1618","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2004","2004","23014","Food price inflation","7008","August","6121","Value","%","1.689587","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2004","2004","23014","Food price inflation","7009","September","6121","Value","%","0.617475","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2004","2004","23014","Food price inflation","7010","October","6121","Value","%","0.602131","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2004","2004","23014","Food price inflation","7011","November","6121","Value","%","1.20712","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2004","2004","23014","Food price inflation","7012","December","6121","Value","%","4.046155","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2005","2005","23014","Food price inflation","7001","January","6121","Value","%","0.843831","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2005","2005","23014","Food price inflation","7002","February","6121","Value","%","2.040596","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2005","2005","23014","Food price inflation","7003","March","6121","Value","%","2.845502","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2005","2005","23014","Food price inflation","7004","April","6121","Value","%","2.037674","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2005","2005","23014","Food price inflation","7005","May","6121","Value","%","2.535079","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2005","2005","23014","Food price inflation","7006","June","6121","Value","%","3.873008","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2005","2005","23014","Food price inflation","7007","July","6121","Value","%","3.838914","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2005","2005","23014","Food price inflation","7008","August","6121","Value","%","5.378852","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2005","2005","23014","Food price inflation","7009","September","6121","Value","%","6.238513","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2005","2005","23014","Food price inflation","7010","October","6121","Value","%","8.218893","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2005","2005","23014","Food price inflation","7011","November","6121","Value","%","7.096458","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2005","2005","23014","Food price inflation","7012","December","6121","Value","%","2.154192","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2006","2006","23014","Food price inflation","7001","January","6121","Value","%","3.205317","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2006","2006","23014","Food price inflation","7002","February","6121","Value","%","2.857818","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2006","2006","23014","Food price inflation","7003","March","6121","Value","%","4.678592","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2006","2006","23014","Food price inflation","7004","April","6121","Value","%","4.749266","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2006","2006","23014","Food price inflation","7005","May","6121","Value","%","9.221917","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2006","2006","23014","Food price inflation","7006","June","6121","Value","%","8.366888","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2006","2006","23014","Food price inflation","7007","July","6121","Value","%","9.071651","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2006","2006","23014","Food price inflation","7008","August","6121","Value","%","7.698484","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2006","2006","23014","Food price inflation","7009","September","6121","Value","%","7.305047","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2006","2006","23014","Food price inflation","7010","October","6121","Value","%","5.203739","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2006","2006","23014","Food price inflation","7011","November","6121","Value","%","4.985311","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2006","2006","23014","Food price inflation","7012","December","6121","Value","%","5.963278","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2007","2007","23014","Food price inflation","7001","January","6121","Value","%","6.671753","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2007","2007","23014","Food price inflation","7002","February","6121","Value","%","4.675701","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2007","2007","23014","Food price inflation","7003","March","6121","Value","%","2.878938","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2007","2007","23014","Food price inflation","7004","April","6121","Value","%","2.625265","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2007","2007","23014","Food price inflation","7005","May","6121","Value","%","-1.087562","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2007","2007","23014","Food price inflation","7006","June","6121","Value","%","1.123695","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2007","2007","23014","Food price inflation","7007","July","6121","Value","%","0.758022","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2007","2007","23014","Food price inflation","7008","August","6121","Value","%","5.776095","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2007","2007","23014","Food price inflation","7009","September","6121","Value","%","5.400991","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2007","2007","23014","Food price inflation","7010","October","6121","Value","%","7.94265","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2007","2007","23014","Food price inflation","7011","November","6121","Value","%","7.924749","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2007","2007","23014","Food price inflation","7012","December","6121","Value","%","8.616168","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2008","2008","23014","Food price inflation","7001","January","6121","Value","%","10.85767","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2008","2008","23014","Food price inflation","7002","February","6121","Value","%","13.676389","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2008","2008","23014","Food price inflation","7003","March","6121","Value","%","18.715511","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2008","2008","23014","Food price inflation","7004","April","6121","Value","%","21.384466","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2008","2008","23014","Food price inflation","7005","May","6121","Value","%","21.482219","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2008","2008","23014","Food price inflation","7006","June","6121","Value","%","20.439351","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2008","2008","23014","Food price inflation","7007","July","6121","Value","%","20.908779","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2008","2008","23014","Food price inflation","7008","August","6121","Value","%","16.887248","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2008","2008","23014","Food price inflation","7009","September","6121","Value","%","18.895756","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2008","2008","23014","Food price inflation","7010","October","6121","Value","%","16.245202","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2008","2008","23014","Food price inflation","7011","November","6121","Value","%","14.770749","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2008","2008","23014","Food price inflation","7012","December","6121","Value","%","13.497232","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2009","2009","23014","Food price inflation","7001","January","6121","Value","%","10.329213","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2009","2009","23014","Food price inflation","7002","February","6121","Value","%","7.693321","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2009","2009","23014","Food price inflation","7003","March","6121","Value","%","5.449798","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2009","2009","23014","Food price inflation","7004","April","6121","Value","%","2.026487","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2009","2009","23014","Food price inflation","7005","May","6121","Value","%","2.89618","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2009","2009","23014","Food price inflation","7006","June","6121","Value","%","2.223871","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2009","2009","23014","Food price inflation","7007","July","6121","Value","%","1.944235","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2009","2009","23014","Food price inflation","7008","August","6121","Value","%","3.288558","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2009","2009","23014","Food price inflation","7009","September","6121","Value","%","0.981722","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2009","2009","23014","Food price inflation","7010","October","6121","Value","%","0.77597","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2009","2009","23014","Food price inflation","7011","November","6121","Value","%","2.294539","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2009","2009","23014","Food price inflation","7012","December","6121","Value","%","4.348013","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2010","2010","23014","Food price inflation","7001","January","6121","Value","%","4.379678","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2010","2010","23014","Food price inflation","7002","February","6121","Value","%","4.172703","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2010","2010","23014","Food price inflation","7003","March","6121","Value","%","2.350224","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2010","2010","23014","Food price inflation","7004","April","6121","Value","%","2.819961","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2010","2010","23014","Food price inflation","7005","May","6121","Value","%","2.631058","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2010","2010","23014","Food price inflation","7006","June","6121","Value","%","3.20018","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2010","2010","23014","Food price inflation","7007","July","6121","Value","%","2.973445","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2010","2010","23014","Food price inflation","7008","August","6121","Value","%","1.452083","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2010","2010","23014","Food price inflation","7009","September","6121","Value","%","4.301039","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2010","2010","23014","Food price inflation","7010","October","6121","Value","%","5.433681","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2010","2010","23014","Food price inflation","7011","November","6121","Value","%","4.356964","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2010","2010","23014","Food price inflation","7012","December","6121","Value","%","2.723623","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2011","2011","23014","Food price inflation","7001","January","6121","Value","%","2.402273","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2011","2011","23014","Food price inflation","7002","February","6121","Value","%","4.465548","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2011","2011","23014","Food price inflation","7003","March","6121","Value","%","3.689573","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2011","2011","23014","Food price inflation","7004","April","6121","Value","%","3.610135","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2011","2011","23014","Food price inflation","7005","May","6121","Value","%","2.808244","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2011","2011","23014","Food price inflation","7006","June","6121","Value","%","2.498294","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2011","2011","23014","Food price inflation","7007","July","6121","Value","%","2.926146","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2011","2011","23014","Food price inflation","7008","August","6121","Value","%","2.669532","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2011","2011","23014","Food price inflation","7009","September","6121","Value","%","0.504195","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2011","2011","23014","Food price inflation","7010","October","6121","Value","%","-0.163903","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2011","2011","23014","Food price inflation","7011","November","6121","Value","%","1.433716","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2011","2011","23014","Food price inflation","7012","December","6121","Value","%","2.269707","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2012","2012","23014","Food price inflation","7001","January","6121","Value","%","3.525432","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2012","2012","23014","Food price inflation","7002","February","6121","Value","%","2.372964","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2012","2012","23014","Food price inflation","7003","March","6121","Value","%","3.003792","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2012","2012","23014","Food price inflation","7004","April","6121","Value","%","2.501768","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2012","2012","23014","Food price inflation","7005","May","6121","Value","%","2.957858","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2012","2012","23014","Food price inflation","7006","June","6121","Value","%","0.515558","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2012","2012","23014","Food price inflation","7007","July","6121","Value","%","0.793894","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2012","2012","23014","Food price inflation","7008","August","6121","Value","%","2.404309","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2012","2012","23014","Food price inflation","7009","September","6121","Value","%","4.463832","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2012","2012","23014","Food price inflation","7010","October","6121","Value","%","3.054367","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2012","2012","23014","Food price inflation","7011","November","6121","Value","%","0.363476","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2012","2012","23014","Food price inflation","7012","December","6121","Value","%","-0.419623","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2013","2013","23014","Food price inflation","7001","January","6121","Value","%","2.078342","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2013","2013","23014","Food price inflation","7002","February","6121","Value","%","0.494227","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2013","2013","23014","Food price inflation","7003","March","6121","Value","%","-0.994905","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2013","2013","23014","Food price inflation","7004","April","6121","Value","%","0.071883","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2013","2013","23014","Food price inflation","7005","May","6121","Value","%","0.364067","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2013","2013","23014","Food price inflation","7006","June","6121","Value","%","2.08107","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2013","2013","23014","Food price inflation","7007","July","6121","Value","%","1.87917","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2013","2013","23014","Food price inflation","7008","August","6121","Value","%","0.529941","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2013","2013","23014","Food price inflation","7009","September","6121","Value","%","-1.942649","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2013","2013","23014","Food price inflation","7010","October","6121","Value","%","1.356873","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2013","2013","23014","Food price inflation","7011","November","6121","Value","%","0.507759","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2013","2013","23014","Food price inflation","7012","December","6121","Value","%","3.342261","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2014","2014","23014","Food price inflation","7001","January","6121","Value","%","-0.085096","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2014","2014","23014","Food price inflation","7002","February","6121","Value","%","1.367361","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2014","2014","23014","Food price inflation","7003","March","6121","Value","%","2.673251","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2014","2014","23014","Food price inflation","7004","April","6121","Value","%","0.47595","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2014","2014","23014","Food price inflation","7005","May","6121","Value","%","-1.72226","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2014","2014","23014","Food price inflation","7006","June","6121","Value","%","-0.741838","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2014","2014","23014","Food price inflation","7007","July","6121","Value","%","2.417496","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2014","2014","23014","Food price inflation","7008","August","6121","Value","%","2.786503","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2014","2014","23014","Food price inflation","7009","September","6121","Value","%","2.110451","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2014","2014","23014","Food price inflation","7010","October","6121","Value","%","-2.449413","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2014","2014","23014","Food price inflation","7011","November","6121","Value","%","-0.3824","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2014","2014","23014","Food price inflation","7012","December","6121","Value","%","-1.908147","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2015","2015","23014","Food price inflation","7001","January","6121","Value","%","-2.177289","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2015","2015","23014","Food price inflation","7002","February","6121","Value","%","-2.691311","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2015","2015","23014","Food price inflation","7003","March","6121","Value","%","-0.836679","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2015","2015","23014","Food price inflation","7004","April","6121","Value","%","3.541601","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2015","2015","23014","Food price inflation","7005","May","6121","Value","%","4.97116","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2015","2015","23014","Food price inflation","7006","June","6121","Value","%","4.337001","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2015","2015","23014","Food price inflation","7007","July","6121","Value","%","-0.351023","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2015","2015","23014","Food price inflation","7008","August","6121","Value","%","-0.508906","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2015","2015","23014","Food price inflation","7009","September","6121","Value","%","3.070484","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2015","2015","23014","Food price inflation","7010","October","6121","Value","%","5.886501","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2015","2015","23014","Food price inflation","7011","November","6121","Value","%","4.322182","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2015","2015","23014","Food price inflation","7012","December","6121","Value","%","3.715176","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2016","2016","23014","Food price inflation","7001","January","6121","Value","%","2.724431","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2016","2016","23014","Food price inflation","7002","February","6121","Value","%","2.377384","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2016","2016","23014","Food price inflation","7003","March","6121","Value","%","0.088592","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2016","2016","23014","Food price inflation","7004","April","6121","Value","%","-1.970829","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2016","2016","23014","Food price inflation","7005","May","6121","Value","%","-2.435814","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2016","2016","23014","Food price inflation","7006","June","6121","Value","%","-1.489924","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2016","2016","23014","Food price inflation","7007","July","6121","Value","%","-0.589802","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2016","2016","23014","Food price inflation","7008","August","6121","Value","%","1.088701","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2016","2016","23014","Food price inflation","7009","September","6121","Value","%","-2.960728","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2016","2016","23014","Food price inflation","7010","October","6121","Value","%","-5.699759","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2016","2016","23014","Food price inflation","7011","November","6121","Value","%","-4.337276","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2016","2016","23014","Food price inflation","7012","December","6121","Value","%","-4.276034","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2017","2017","23014","Food price inflation","7001","January","6121","Value","%","-2.349678","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2017","2017","23014","Food price inflation","7002","February","6121","Value","%","0.153832","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2017","2017","23014","Food price inflation","7003","March","6121","Value","%","2.842836","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2017","2017","23014","Food price inflation","7004","April","6121","Value","%","1.231767","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2017","2017","23014","Food price inflation","7005","May","6121","Value","%","0.573934","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2017","2017","23014","Food price inflation","7006","June","6121","Value","%","-3.066178","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2017","2017","23014","Food price inflation","7007","July","6121","Value","%","-3.003649","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2017","2017","23014","Food price inflation","7008","August","6121","Value","%","-4.080648","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2017","2017","23014","Food price inflation","7009","September","6121","Value","%","-2.069573","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2017","2017","23014","Food price inflation","7010","October","6121","Value","%","0.800056","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2017","2017","23014","Food price inflation","7011","November","6121","Value","%","-0.277992","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2017","2017","23014","Food price inflation","7012","December","6121","Value","%","-2.227522","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2018","2018","23014","Food price inflation","7001","January","6121","Value","%","-1.814207","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2018","2018","23014","Food price inflation","7002","February","6121","Value","%","-3.209452","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2018","2018","23014","Food price inflation","7003","March","6121","Value","%","-5.383368","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2018","2018","23014","Food price inflation","7004","April","6121","Value","%","-3.454158","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2018","2018","23014","Food price inflation","7005","May","6121","Value","%","-1.266378","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2018","2018","23014","Food price inflation","7006","June","6121","Value","%","2.629002","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2018","2018","23014","Food price inflation","7007","July","6121","Value","%","3.117542","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2018","2018","23014","Food price inflation","7008","August","6121","Value","%","0.27219","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2018","2018","23014","Food price inflation","7009","September","6121","Value","%","-1.002284","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2018","2018","23014","Food price inflation","7010","October","6121","Value","%","-0.228243","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2018","2018","23014","Food price inflation","7011","November","6121","Value","%","0.695515","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2018","2018","23014","Food price inflation","7012","December","6121","Value","%","1.775426","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2019","2019","23014","Food price inflation","7001","January","6121","Value","%","2.237101","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2019","2019","23014","Food price inflation","7002","February","6121","Value","%","1.930937","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2019","2019","23014","Food price inflation","7003","March","6121","Value","%","4.728507","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2019","2019","23014","Food price inflation","7004","April","6121","Value","%","6.788134","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2019","2019","23014","Food price inflation","7005","May","6121","Value","%","4.089412","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2019","2019","23014","Food price inflation","7006","June","6121","Value","%","1.447244","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2019","2019","23014","Food price inflation","7007","July","6121","Value","%","0.97467","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2019","2019","23014","Food price inflation","7008","August","6121","Value","%","3.795577","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2019","2019","23014","Food price inflation","7009","September","6121","Value","%","5.402019","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2019","2019","23014","Food price inflation","7010","October","6121","Value","%","3.123668","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2019","2019","23014","Food price inflation","7011","November","6121","Value","%","2.724086","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2019","2019","23014","Food price inflation","7012","December","6121","Value","%","2.75321","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2020","2020","23014","Food price inflation","7001","January","6121","Value","%","0.435748","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2020","2020","23014","Food price inflation","7002","February","6121","Value","%","0.720622","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2020","2020","23014","Food price inflation","7003","March","6121","Value","%","0.395847","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2020","2020","23014","Food price inflation","7004","April","6121","Value","%","-3.478804","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2020","2020","23014","Food price inflation","7005","May","6121","Value","%","-3.407435","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2020","2020","23014","Food price inflation","7006","June","6121","Value","%","-3.598417","E","Estimated value",""
"CP","Consumer Price Indices","275","Palestine","2020","2020","23014","Food price inflation","7007","July","6121","Value","%","-4.548613","E","Estimated value",""
